open_time,Open,High,Low,Close,Volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1.65679E+12,19257.2,19265.4,19246.3,19251,412.3,1.65679E+12,7938611.332,4102,223.962,4312589.764,0
1.65679E+12,19251.1,19259.7,19242.9,19245.8,292.781,1.65679E+12,5637006.559,3528,146.146,2813856.006,0
1.65679E+12,19245.8,19253.4,19227.1,19249.9,400.515,1.65679E+12,7706269.365,4726,203.798,3921555.576,0
1.6568E+12,19250,19263.2,19242.1,19259.9,513.626,1.6568E+12,9889688.477,4543,219.303,4222526.26,0
1.6568E+12,19259.9,19274.1,19237.6,19256,496.973,1.6568E+12,9569324.533,5130,283.141,5451976.146,0
1.6568E+12,19256,19269,19249.4,19260,749.775,1.6568E+12,14440191.19,5149,535.321,10310005.39,0
1.6568E+12,19260.1,19318.5,19243.9,19296.4,4447.324,1.6568E+12,85770605.94,17913,3027.654,58390658.7,0
1.6568E+12,19296.4,19313.6,19295,19307.7,736.135,1.6568E+12,14211310.67,6543,413.415,7981426.851,0
1.6568E+12,19307.7,19325.2,19302.9,19303.3,788.882,1.6568E+12,15235329.75,6395,373.233,7208693.854,0
1.6568E+12,19303.2,19307.5,19290.7,19295.8,654.936,1.6568E+12,12639351.93,5683,202.289,3904058.994,0
1.6568E+12,19295.9,19309.6,19285.8,19290.3,560.865,1.6568E+12,10822997.7,5242,176.132,3399244.665,0
1.6568E+12,19290.3,19304.1,19282.9,19298.3,361.22,1.6568E+12,6969974.341,4099,221.841,4280808.084,0
1.6568E+12,19298.3,19318.3,19292,19300.2,706.425,1.6568E+12,13638808.58,6196,388.543,7501730.545,0
1.6568E+12,19300.1,19305,19289.5,19295.7,261.234,1.6568E+12,5040727.671,3546,98.473,1900154.136,0
1.6568E+12,19295.7,19340,19295.5,19316.9,734.773,1.6568E+12,14197673.91,6735,520.714,10061976.77,0
1.6568E+12,19317,19375.3,19316.8,19332.2,1396.236,1.6568E+12,27016303.94,11621,868.936,16816024.65,0
1.6568E+12,19332.2,19355,19330.8,19345,556.787,1.6568E+12,10771832.92,6627,270.886,5240750.622,0
1.6568E+12,19345.1,19362.6,19333.3,19347.2,1113.273,1.6568E+12,21538113.64,8910,578.039,11184777.74,0
1.6568E+12,19347.3,19353.3,19323,19326,689.414,1.6568E+12,13330181.93,6551,208,4022358.814,0
1.6568E+12,19326.1,19345.7,19326,19341.2,435.399,1.6568E+12,8418404.593,5657,229.388,4435301.509,0
1.6568E+12,19341.2,19346.7,19321.5,19344,434.987,1.6568E+12,8409826.73,4687,181.467,3508596.499,0
1.6568E+12,19343.9,19347.3,19325,19340.5,453.422,1.6568E+12,8767591.003,5126,200.612,3879444.385,0
1.6568E+12,19340.5,19355,19336.4,19343.5,397.435,1.6568E+12,7689669.403,4901,224.989,4353221.608,0
1.6568E+12,19343.6,19365.3,19335.7,19339.2,486.551,1.6568E+12,9415070.063,5675,258.873,5009675.918,0
1.6568E+12,19339.1,19351.5,19327,19334.8,408.184,1.6568E+12,7893924.907,4781,190.581,3686003.079,0
1.6568E+12,19335.1,19345.9,19313.5,19340.1,709.3,1.6568E+12,13710409.66,5897,330.957,6397532.605,0
1.6568E+12,19340.1,19345.9,19305.2,19316.9,842.884,1.6568E+12,16283869.57,6141,450.848,8709919.601,0
1.6568E+12,19318,19338.9,19316.7,19329.1,389.985,1.6568E+12,7537657.897,4483,210.809,4074451.453,0
1.6568E+12,19329.1,19329.6,19317.1,19321.1,310.739,1.6568E+12,6004233.299,3521,171.784,3319320.267,0
1.6568E+12,19321.1,19332.9,19308,19308.4,575.892,1.6568E+12,11126275.21,4715,222.622,4302028.177,0
1.6568E+12,19308.5,19315,19302.4,19311.6,613.848,1.6568E+12,11852059.51,4989,301.806,5827640.463,0
1.6568E+12,19311.6,19314.6,19300.8,19308.5,392.038,1.6568E+12,7568724.423,4508,184.227,3556850.938,0
1.6568E+12,19308.6,19311.8,19284.7,19291.7,601.846,1.6568E+12,11616100.87,5726,259.691,5012700.305,0
1.6568E+12,19291.6,19299.9,19249.9,19252.9,1777.159,1.6568E+12,34250322.92,9144,464.498,8953660.632,0
1.6568E+12,19253,19261.9,19219.8,19242.2,2131.018,1.6568E+12,41007918.71,14912,1015.31,19540190.05,0
1.6568E+12,19242.3,19254,19183.4,19251.1,2801.652,1.6568E+12,53846266.43,15425,1346.607,25887901.45,0
1.6568E+12,19251,19262.7,19229.6,19262.5,1405.243,1.65681E+12,27049338.2,8747,958.834,18456746.53,0
1.65681E+12,19262.5,19264.1,19250,19255.1,671.95,1.65681E+12,12938398.98,4894,357.946,6892718.32,0
1.65681E+12,19255.1,19258.4,19225.6,19244.3,942.536,1.65681E+12,18135296.13,6061,525.87,10117649.04,0
1.65681E+12,19244.3,19248.2,19229.9,19246.1,605.102,1.65681E+12,11641132.73,4378,256.398,4932961.812,0
1.65681E+12,19246.2,19247.7,19234.8,19240.9,348.74,1.65681E+12,6709603.93,3647,218.342,4200891.642,0
1.65681E+12,19241,19255,19230,19245.1,808.054,1.65681E+12,15550379.35,7094,493.585,9499740.831,0
1.65681E+12,19245,19258.4,19240.7,19249.1,489.645,1.65681E+12,9426423.177,4237,303.338,5839896.933,0
1.65681E+12,19249.1,19266.3,19247.8,19255.3,599.798,1.65681E+12,11552461.38,5103,361.412,6961065.153,0
1.65681E+12,19255.3,19282,19213.1,19218.9,1833.787,1.65681E+12,35297316.59,10301,601.611,11582028.68,0
1.65681E+12,19218.6,19239.4,19193.6,19222.9,1930.744,1.65681E+12,37095939.89,12397,725.59,13940947.78,0
1.65681E+12,19222.9,19236,19195,19208.2,981.635,1.65681E+12,18863315.87,7453,404.739,7777198.337,0
1.65681E+12,19208.3,19210.7,19150.1,19188.4,2140.249,1.65681E+12,41049136.39,16293,720.081,13812741.09,0
1.65681E+12,19188.1,19238.7,19184.4,19220.6,1169.781,1.65681E+12,22482796.67,9181,720.373,13844702.33,0
1.65681E+12,19220.6,19225.5,19209,19214,452.282,1.65681E+12,8690507.246,4483,260.434,5004325.728,0
1.65681E+12,19214.1,19234.1,19211.3,19213.4,690.634,1.65681E+12,13275582.96,5283,286.137,5500151.186,0
1.65681E+12,19213.4,19234.2,19213.3,19231,364.817,1.65681E+12,7014255.737,4018,217.212,4176181.743,0
1.65681E+12,19231,19240.7,19228.4,19237.2,401.729,1.65681E+12,7727135.826,3771,213.815,4112674.817,0
1.65681E+12,19237.3,19247.4,19213.2,19228.5,930.859,1.65681E+12,17899480.86,6794,435.926,8382218.257,0
1.65681E+12,19228.5,19230.9,19214,19219.8,242.74,1.65681E+12,4665925.31,3951,101.814,1957065.303,0
1.65681E+12,19219.9,19230,19201.7,19209.4,432.31,1.65681E+12,8308235.134,4019,143.981,2767006.575,0
1.65681E+12,19209.4,19219.7,19193,19194.7,703.363,1.65681E+12,13509123.25,6381,256.254,4922561.374,0
1.65681E+12,19194.7,19228,19193.8,19206.1,819.213,1.65681E+12,15738697.19,5848,547.272,10513382.5,0
1.65681E+12,19206.1,19226.8,19206.1,19218.1,250.026,1.65681E+12,4804505.244,3082,141.136,2712057.58,0
1.65681E+12,19218.1,19222.4,19201.6,19205.7,305.994,1.65681E+12,5878967.926,3931,117.101,2249910.365,0
1.65681E+12,19205.7,19214.2,19190.4,19205,529.366,1.65681E+12,10164320.69,5045,174.288,3346819.345,0
1.65681E+12,19204.9,19204.9,19165,19189.2,1088.412,1.65681E+12,20881536.39,9082,422.202,8100226.137,0
1.65681E+12,19189.2,19196,19162.2,19176.9,1021.952,1.65681E+12,19600878.46,8451,626.237,12011233.94,0
1.65681E+12,19176.8,19190.8,19165.6,19184.6,524.155,1.65681E+12,10052952.63,5528,258.032,4948937.777,0
1.65681E+12,19184.7,19204.1,19180,19181.6,679.982,1.65681E+12,13050401.35,5305,420.963,8080056.762,0
1.65681E+12,19181.5,19191.2,19175,19182.9,540.794,1.65681E+12,10374194.11,5457,263.181,5048714.416,0
1.65681E+12,19183,19203.9,19182.1,19190,579.159,1.65681E+12,11114702.26,5286,407.12,7812710.434,0
1.65681E+12,19190,19218.4,19188.1,19209.1,535.949,1.65681E+12,10293176.31,4993,318.143,6110129.068,0
1.65681E+12,19209.1,19224.6,19202,19217.2,541.675,1.65681E+12,10408351.25,5130,337.163,6478815.924,0
1.65681E+12,19217.2,19244,19215,19234.1,843.388,1.65682E+12,16218158.41,5476,594.042,11423395.24,0
1.65682E+12,19234.1,19247.3,19223,19233,678.233,1.65682E+12,13045094.82,5504,375.329,7219329.119,0
1.65682E+12,19232.9,19263,19232.3,19246.9,1551.467,1.65682E+12,29861181.22,8247,1047.533,20162433.7,0
1.65682E+12,19247.4,19275,19246.9,19255.6,1112.532,1.65682E+12,21429240.22,7289,691.665,13323184.88,0
1.65682E+12,19255.6,19261.7,19239.2,19254.4,736.257,1.65682E+12,14175579.4,6039,391.054,7529495.233,0
1.65682E+12,19254.4,19277.8,19251.5,19270.4,1328.502,1.65682E+12,25596600.78,8231,815.764,15717206.42,0
1.65682E+12,19270.4,19279.4,19245.5,19245.6,618.09,1.65682E+12,11908145.92,5497,268.466,5173086.135,0
1.65682E+12,19245.5,19259.4,19245.5,19255.4,420.059,1.65682E+12,8088159.241,4294,167.627,3227590.993,0
1.65682E+12,19255.5,19255.5,19244,19246.9,436.923,1.65682E+12,8410351.27,3915,170.675,3285374.635,0
1.65682E+12,19246.9,19261.1,19234,19261,576.289,1.65682E+12,11092394.97,4278,270.667,5210749.847,0
1.65682E+12,19261,19273.5,19232.4,19241.2,635.128,1.65682E+12,12233155.72,6031,356.19,6861123.586,0
1.65682E+12,19241.2,19269.3,19228.2,19266.9,681.175,1.65682E+12,13111708.67,5422,438.259,8436282.591,0
1.65682E+12,19266.9,19267,19235.1,19238.3,665.045,1.65682E+12,12801055.36,4792,187.842,3615510.032,0
1.65682E+12,19238.3,19257.5,19237,19254.4,572.826,1.65682E+12,11025509.09,4044,377.846,7272783.772,0
1.65682E+12,19254.4,19254.8,19238.7,19242.6,509.753,1.65682E+12,9810449.03,3715,177.335,3412767.031,0
1.65682E+12,19242.6,19257.9,19240,19252.2,738.719,1.65682E+12,14217813.94,4233,435.247,8377060.284,0
1.65682E+12,19252.2,19300,19252,19293.1,1566.881,1.65682E+12,30211201.42,10520,1084.918,20918131.78,0
1.65682E+12,19293.1,19295.7,19261.5,19274.9,746.911,1.65682E+12,14398203.6,6637,275.174,5303873.346,0
1.65682E+12,19275,19275.8,19255.6,19258.5,272.041,1.65682E+12,5241158.761,2953,119.926,2310468.669,0
1.65682E+12,19258.4,19272,19253.3,19254.6,562.886,1.65682E+12,10842582.65,3740,329.736,6352003.381,0
1.65682E+12,19254.6,19276.5,19254.6,19270.8,669.121,1.65682E+12,12893551.42,4387,409.236,7885490.976,0
1.65682E+12,19270.8,19291.1,19262.5,19279.7,892.984,1.65682E+12,17214427.07,6148,539.527,10400645.93,0
1.65682E+12,19279.7,19319.4,19279.7,19295.2,1052.776,1.65682E+12,20318766.72,8386,692.281,13361916.05,0
1.65682E+12,19295.2,19299.3,19280.9,19284,766.129,1.65682E+12,14777021.28,5090,231.34,4462430.115,0
1.65682E+12,19284.1,19285,19265.4,19275.7,637.582,1.65682E+12,12289021.74,4867,228.869,4411315.165,0
1.65682E+12,19275.6,19283.9,19271.1,19275.1,270.011,1.65682E+12,5204603.748,3266,163.103,3143902.226,0
1.65682E+12,19275.2,19276,19249.3,19256,917.273,1.65682E+12,17664851.59,6404,469.699,9045633.969,0
1.65682E+12,19256.1,19263.2,19246.3,19248.8,607.395,1.65682E+12,11695374,5036,296.779,5714773.058,0
1.65682E+12,19249.5,19254.4,19245.4,19249.5,426.667,1.65682E+12,8213343.839,3924,213.998,4119531.979,0
1.65682E+12,19249.5,19250.5,19116,19128.4,5717.698,1.65682E+12,109668846.3,33767,2394.07,45933666.17,0
1.65682E+12,19128.4,19128.4,18825.4,18829.8,15733.99,1.65682E+12,298665475.8,82033,5971.548,113367858.6,0
1.65682E+12,18829.5,19283.2,18780.1,19234.1,23056.982,1.65682E+12,438233623.9,112343,12888.18,245038103.8,0
1.65682E+12,19234.1,19392.6,19158,19259.1,14571.153,1.65682E+12,280859720.9,83367,7114.009,137163828.3,0
1.65682E+12,19259.2,19312.7,19223,19239.3,4359.78,1.65682E+12,83987270.36,32671,2205.998,42501512.9,0
1.65683E+12,19239.3,19239.3,19151.1,19184,5529.848,1.65683E+12,106151380.7,33491,2705.845,51942993.06,0
1.65683E+12,19184,19205,19102.6,19156.9,6353.619,1.65683E+12,121677026.4,40025,3502.623,67087758.9,0
1.65683E+12,19157,19216.7,19149.1,19160.1,2191.864,1.65683E+12,42040496.1,17508,1232.743,23643662.25,0
1.65683E+12,19160,19172.7,19059.9,19085.1,3744.709,1.65683E+12,71579271.25,28480,1632.197,31205295.26,0
1.65683E+12,19085.1,19108.5,19063.9,19085,2880.018,1.65683E+12,54954912.24,22380,1542.74,29440318.13,0
1.65683E+12,19084.9,19097.5,19035,19061.4,3442.916,1.65683E+12,65622841.77,25270,1683.262,32086423.2,0
1.65683E+12,19061.3,19095.4,19040.5,19090.5,1821.245,1.65683E+12,34724986.91,14969,1124.652,21443743.25,0
1.65683E+12,19090.5,19156.8,19088.1,19106.3,3166.633,1.65683E+12,60540555.37,21987,1775.641,33950405.71,0
1.65683E+12,19106.3,19150,19079.6,19093.9,1483.434,1.65683E+12,28360620.89,12059,578.433,11061249.19,0
1.65683E+12,19094,19095.3,19018,19034.5,2066.803,1.65683E+12,39378874.83,16928,715.848,13639263.84,0
1.65683E+12,19034.5,19057.7,19026,19028.1,2160.173,1.65683E+12,41134634,17136,1226.935,23365561.57,0
1.65683E+12,19028,19067.9,19026,19060,1214.937,1.65683E+12,23138808.73,11177,817.959,15578005.3,0
1.65683E+12,19060,19077.2,19035.7,19074.6,1774.779,1.65683E+12,33830111.13,12806,1015.544,19361332.84,0
1.65683E+12,19074.7,19115.2,19065.4,19099.9,1420.45,1.65683E+12,27121667.71,13594,861.07,16442953.95,0
1.65683E+12,19099.9,19124.5,19080,19122.8,969.74,1.65683E+12,18532217.79,10271,595.399,11379309.06,0
1.65683E+12,19122.7,19184,19103.1,19131.9,2904.724,1.65683E+12,55612601.84,21098,1751.633,33539649.22,0
1.65683E+12,19131.8,19153,19125.7,19139.8,1212.551,1.65683E+12,23202330.77,7958,619.576,11857041.71,0
1.65683E+12,19139.8,19139.9,19127.2,19138.1,507.5,1.65683E+12,9711648.271,4403,220.663,4222687.559,0
1.65683E+12,19138.1,19163.9,19120.4,19122.6,1166.829,1.65683E+12,22332362.68,9492,507.268,9710989.413,0
1.65683E+12,19122.5,19127.6,19109.6,19120.7,991.932,1.65683E+12,18962544.03,7750,409.897,7835939.192,0
1.65683E+12,19120.7,19166.3,19081,19150.4,2004.865,1.65683E+12,38331698.02,13284,916.192,17522348.02,0
1.65683E+12,19150.4,19166,19132.9,19141.2,1018.745,1.65683E+12,19510554.25,9578,456.279,8739227.564,0
1.65683E+12,19141.3,19150.9,19128,19129.7,684.245,1.65683E+12,13095872.76,6315,331.006,6335663.579,0
1.65683E+12,19129.7,19131.9,19112.8,19116.1,821.153,1.65683E+12,15701333.34,6747,288.627,5518824.263,0
1.65683E+12,19116,19127.4,19109.7,19110,578.726,1.65683E+12,11064073.15,6761,235.621,4504811.664,0
1.65683E+12,19110,19120.9,19085,19109.6,1459.263,1.65683E+12,27874379.74,11494,612.011,11691313.72,0
1.65683E+12,19109.7,19150.3,19097.8,19105,1536.225,1.65683E+12,29382963.03,9758,919.451,17587295.52,0
1.65683E+12,19105,19112.8,19085.6,19106.9,825.94,1.65683E+12,15771901.21,9018,441.346,8427974.448,0
1.65683E+12,19106.8,19106.9,19080.3,19097,877.979,1.65683E+12,16760941.19,6982,355.332,6783812.216,0
1.65683E+12,19097,19135.7,19094,19125.3,874.905,1.65683E+12,16723899.61,7609,508.476,9720732.228,0
1.65683E+12,19125.3,19133,19113.3,19126.5,516.046,1.65683E+12,9869483.389,5409,248.811,4758656.61,0
1.65683E+12,19126.5,19127.6,19092.6,19093.3,527.638,1.65683E+12,10081680.34,5724,182.5,3486790.662,0
1.65683E+12,19093.3,19125,19093.3,19125,504.232,1.65683E+12,9637924.167,5494,310.334,5931930.875,0
1.65683E+12,19124.9,19141,19109.2,19127.8,764.769,1.65684E+12,14629668.26,6836,396.464,7584440.484,0
1.65684E+12,19127.7,19147,19113.9,19143.5,1355.112,1.65684E+12,25928207.03,9175,723.139,13837833.95,0
1.65684E+12,19143.4,19145.4,19130.7,19136.9,560.828,1.65684E+12,10733865.08,6183,248.901,4763763.336,0
1.65684E+12,19136.8,19139,19061,19073.7,2095.333,1.65684E+12,40001204.83,13818,791.5,15107419.32,0
1.65684E+12,19073.6,19090.5,19035.9,19046,2388.101,1.65684E+12,45524602.57,16129,988.131,18837340.97,0
1.65684E+12,19046,19066.9,19031.7,19055.2,1952.099,1.65684E+12,37186590.44,12958,1126.055,21452843.24,0
1.65684E+12,19057.5,19069.6,19046.7,19049.9,831.667,1.65684E+12,15847725.13,6864,400.144,7625054.904,0
1.65684E+12,19049.9,19060,19035.9,19055,1152.316,1.65684E+12,21948038.3,7331,622.621,11859524.01,0
1.65684E+12,19055,19068.4,19035,19060.9,1501.582,1.65684E+12,28612945.02,9802,969.009,18466668.59,0
1.65684E+12,19060.9,19061.3,19044.1,19049.1,708.395,1.65684E+12,13496739.2,6231,230.176,4385578.596,0
1.65684E+12,19049.1,19062.9,19049,19055.8,830.865,1.65684E+12,15833658.64,6285,415.995,7927871.351,0
1.65684E+12,19055.7,19056,19027.6,19040.8,1409.639,1.65684E+12,26841338.98,10207,465.834,8870622.838,0
1.65684E+12,19040.8,19040.8,18921.9,19007.6,7562.158,1.65684E+12,143553444,45809,3004.284,57042742.58,0
1.65684E+12,19007.5,19012.3,18972.7,18994.2,1964.556,1.65684E+12,37314153.69,14362,993.387,18868507.89,0
1.65684E+12,18994.3,18996.1,18943.5,18975.6,2035.248,1.65684E+12,38607575.46,16703,930.05,17642600.41,0
1.65684E+12,18975.6,18981.4,18951,18966,1357.521,1.65684E+12,25745261.46,12607,716.288,13585591.4,0
1.65684E+12,18966,19021.8,18950,18952.6,2766.889,1.65684E+12,52521146.93,17539,1535.036,29142608.24,0
1.65684E+12,18952.5,18984.6,18951.9,18966.5,810.38,1.65684E+12,15372390.49,9426,375.959,7131809.768,0
1.65684E+12,18966.4,18991.2,18963.3,18984.9,1024.299,1.65684E+12,19442270.33,9360,594.581,11285746,0
1.65684E+12,18984.8,19000,18957.8,18986.4,1668.999,1.65684E+12,31676075.88,12596,811.677,15406231.33,0
1.65684E+12,18986.4,18988.6,18963.3,18983,650.722,1.65684E+12,12347390.97,7678,313.24,5943897.259,0
1.65684E+12,18983,18988,18967.8,18981.7,537.273,1.65684E+12,10196821.42,5977,289.944,5503036.173,0
1.65684E+12,18981.7,19015,18972.2,19015,1107.407,1.65684E+12,21034915.01,10746,725.942,13791147.26,0
1.65684E+12,19014.9,19080.6,19001.5,19054.2,2014.183,1.65684E+12,38336312.78,13796,1484.757,28265466.53,0
1.65684E+12,19050.8,19055.3,19014.1,19031.6,1552.134,1.65684E+12,29538336,11907,871.923,16594299.78,0
1.65684E+12,19031.5,19070,19016.9,19053.3,1828.932,1.65684E+12,34830452.87,12809,1044.174,19887886.39,0
1.65684E+12,19053.3,19054.2,19030.1,19046.7,850.958,1.65684E+12,16206017.3,9197,353.402,6730456.967,0
1.65684E+12,19046.8,19057.6,19032,19049.8,945.335,1.65684E+12,18003230.83,7934,462.387,8806909.897,0
1.65684E+12,19049.8,19100,19043.7,19073.2,2492.711,1.65684E+12,47547213.73,14870,1207.24,23029322.8,0
1.65684E+12,19073.3,19075,19065,19075,618.813,1.65684E+12,11801236.26,7274,264.95,5052899.08,0
1.65684E+12,19075,19077.1,19055.1,19068.7,931.801,1.65684E+12,17767229.78,7547,343.32,6546634.717,0
1.65684E+12,19068.7,19124,19063.8,19088.9,2610.082,1.65684E+12,49827123.93,12428,1271.547,24278037.17,0
1.65684E+12,19089,19092.5,19072.4,19082.1,627.355,1.65684E+12,11971837.14,5880,209.571,3999507.041,0
1.65684E+12,19082.2,19082.2,19054,19072.6,794.971,1.65685E+12,15155950.63,7259,223.704,4264985.868,0
1.65685E+12,19072.6,19080.7,19060.3,19064.5,639.326,1.65685E+12,12190855.5,6158,253.149,4827124.944,0
1.65685E+12,19064.5,19069.3,19056.7,19066.2,564.57,1.65685E+12,10760759.38,5407,245.169,4673000.381,0
1.65685E+12,19066.2,19094.3,19061.9,19064.6,1366.141,1.65685E+12,26060998.9,7677,584.809,11155727.42,0
1.65685E+12,19064.7,19078.4,19053.4,19076.5,1013.566,1.65685E+12,19326128.06,6867,648.186,12360056.52,0
1.65685E+12,19076.5,19107.5,19072.5,19096.1,928.448,1.65685E+12,17721151.06,8631,601.442,11479686.67,0
1.65685E+12,19096,19109.8,19081.1,19101.9,887.327,1.65685E+12,16941689.09,7686,568.166,10848384.58,0
1.65685E+12,19102,19139,19101,19118.9,1746.239,1.65685E+12,33382712.69,13263,1032.792,19744858.33,0
1.65685E+12,19119.2,19120.1,19104.6,19107.6,633.613,1.65685E+12,12107247.34,5792,224.729,4294190.412,0
1.65685E+12,19107.7,19131.9,19095.8,19122.7,1132.605,1.65685E+12,21646069.45,7790,645.823,12343014.42,0
1.65685E+12,19122.8,19125.2,19103.2,19103.2,769.102,1.65685E+12,14701182.4,5800,232.802,4449859.615,0
1.65685E+12,19103.3,19107,19095.5,19096.8,626.463,1.65685E+12,11966268.43,5820,228.747,4369450.905,0
1.65685E+12,19096.8,19098.9,19086.6,19094.6,598.961,1.65685E+12,11436092.74,5153,214.704,4099501.039,0
1.65685E+12,19094.6,19105.6,19087.5,19094.8,556.929,1.65685E+12,10635496.56,5919,283.884,5421513.337,0
1.65685E+12,19094.9,19107.9,19091,19097.8,442.638,1.65685E+12,8453136.292,4642,227.166,4338289.945,0
1.65685E+12,19097.7,19097.8,19078.4,19080,613.637,1.65685E+12,11711396.9,5750,198.876,3795569.087,0
1.65685E+12,19080.1,19098.9,19074,19092.6,984.724,1.65685E+12,18797029.89,6799,560.166,10693408.53,0
1.65685E+12,19092.6,19114,19092.2,19109.1,848.119,1.65685E+12,16202757.47,6410,561.36,10724459.94,0
1.65685E+12,19109.2,19111,19087.7,19095,492.974,1.65685E+12,9415244.108,5553,232.4,4438766.636,0
1.65685E+12,19094.9,19104,19080,19080.1,621.303,1.65685E+12,11859377.78,5547,210.217,4013205.431,0
1.65685E+12,19080.1,19095,19079,19081.1,565.988,1.65685E+12,10803024.18,5126,264.919,5056689.708,0
1.65685E+12,19081.1,19102.4,19071.9,19098.5,723.239,1.65685E+12,13802683.17,6269,265.405,5066164.624,0
1.65685E+12,19098.4,19099.9,19077.1,19080.3,514.604,1.65685E+12,9822569.304,5424,193.878,3700704.418,0
1.65685E+12,19080.2,19085,19059.8,19074.5,885.523,1.65685E+12,16890741.77,6766,403.589,7698789.037,0
1.65685E+12,19074.5,19079,19032.3,19032.4,1554.745,1.65685E+12,29626490.66,10839,535.116,10197564.8,0
1.65685E+12,19032.3,19055.1,19013.7,19026.5,2212.988,1.65685E+12,42113572.05,17278,1102.54,20982604.07,0
1.65685E+12,19026.4,19043.3,19016.1,19016.2,977.851,1.65685E+12,18609802.47,10271,540.441,10285905.84,0
1.65685E+12,19016.1,19064.9,18972.6,19063.3,4263.421,1.65685E+12,81065127.09,32360,2186.141,41577043.22,0
1.65685E+12,19063.3,19077.6,19033.3,19042,1981.082,1.65685E+12,37747820.64,13771,895.107,17056673.3,0
1.65685E+12,19042.1,19060.2,19014.1,19053.4,1472.968,1.65685E+12,28034821.08,10700,780.538,14857716.79,0
1.65685E+12,19053.4,19058.9,19038,19040.5,640.029,1.65685E+12,12193632.59,7083,362.626,6908711.657,0
1.65685E+12,19040.4,19040.5,19020,19024.3,825.47,1.65685E+12,15705215.91,8871,416.7,7928069.847,0
1.65685E+12,19024.2,19048,19020,19033.1,620.765,1.65685E+12,11815747.01,7021,408.574,7777225.23,0
1.65685E+12,19033.1,19049.2,19020.5,19041.1,689.483,1.65685E+12,13123834.75,6407,354.209,6742294.358,0
1.65686E+12,19041,19056.1,19002.2,19018,1141.438,1.65686E+12,21721392.86,8947,464.511,8843137.692,0
1.65686E+12,19017.6,19028.7,18955,18991.8,3586.289,1.65686E+12,68116945.03,24615,1588.956,30186576.3,0
1.65686E+12,18991.8,19006.4,18974,18998,1203.103,1.65686E+12,22848615.53,10706,779.366,14801985,0
1.65686E+12,18998,19011.4,18975.8,18979.8,1772.408,1.65686E+12,33652995.71,11889,1020.731,19379773.8,0
1.65686E+12,18979.7,18994.1,18974.1,18975.1,776.398,1.65686E+12,14739943.73,8667,362.358,6879540.405,0
1.65686E+12,18975.2,18995,18960.4,18969.1,1215.572,1.65686E+12,23071622.55,10135,494.571,9388446.981,0
1.65686E+12,18969.1,19018.5,18959,19014,2566.289,1.65686E+12,48717158.99,17826,1562.655,29670664.74,0
1.65686E+12,19013.9,19032,19000.5,19003.2,1504.763,1.65686E+12,28614032.84,13041,794.564,15110067.89,0
1.65686E+12,19003.2,19019.9,18992.9,19010.1,899.859,1.65686E+12,17101147.12,8722,508.912,9671937.257,0
1.65686E+12,19010,19027.3,19001.1,19015,1109.322,1.65686E+12,21093076.08,8967,642.728,12222586.21,0
1.65686E+12,19014.9,19063.8,19009,19049.4,1730.871,1.65686E+12,32959118.75,15350,1116.734,21264963.15,0
1.65686E+12,19049.3,19061.9,19036.6,19041.4,925.339,1.65686E+12,17623177.76,8246,452.263,8614092.403,0
1.65686E+12,19041.4,19082.3,19041,19043.3,1616.793,1.65686E+12,30815818.76,11608,926.747,17664390.12,0
1.65686E+12,19043.3,19065,19038,19055.6,643.936,1.65686E+12,12267344.21,6696,319.254,6082041.205,0
1.65686E+12,19055.7,19067,19049.3,19060.2,623.722,1.65686E+12,11887281.63,5859,314.134,5987286.583,0
1.65686E+12,19060,19071.8,19041.4,19049.4,758.135,1.65686E+12,14448502.86,7652,283.314,5400161.738,0
1.65686E+12,19049.4,19075.9,19049.3,19061.8,785.182,1.65686E+12,14968884.92,8114,459.773,8765619.152,0
1.65686E+12,19061.8,19099.2,19059.5,19068.8,1220.726,1.65686E+12,23287664.78,11069,677.81,12932027.44,0
1.65686E+12,19068.8,19081.1,19066.8,19077.6,721.987,1.65686E+12,13771779.94,7702,376.329,7178567.317,0
1.65686E+12,19077.6,19112.6,19055.3,19066.8,2509.796,1.65686E+12,47899392.61,16554,1495.245,28542385.53,0
1.65686E+12,19066.9,19082.7,19061.1,19075,713.074,1.65686E+12,13598648.16,7239,404.023,7705131.921,0
1.65686E+12,19075,19075.1,19056.7,19058.8,725.995,1.65686E+12,13840250.84,6882,230.444,4393018.049,0
1.65686E+12,19058.8,19088.9,19043.6,19077.5,1459.464,1.65686E+12,27827736.45,10350,730.182,13925179.62,0
1.65686E+12,19077.5,19089.2,19064.8,19067.3,589.3,1.65686E+12,11240939.84,6329,229.224,4372916.873,0
1.65686E+12,19067.4,19079.3,19028.5,19045.3,947.399,1.65686E+12,18050257.53,8725,335.554,6394358.521,0
1.65686E+12,19045.3,19083,19039.9,19079.9,1171.092,1.65686E+12,22323924.5,9834,678.967,12943922.7,0
1.65686E+12,19079.9,19082.5,19053,19067.4,689.946,1.65686E+12,13154891.49,6095,258.184,4922474.76,0
1.65686E+12,19067.3,19073,19040,19042.8,710.57,1.65686E+12,13537938.26,6538,278.102,5298142.348,0
1.65686E+12,19042.7,19058.7,19020,19033.1,861.806,1.65686E+12,16407005.04,8089,411.02,7825366.496,0
